content_id,client_id,search_volume,competition,competition_level,cpc,content_type,main_intent,word_count,char_count,provider_used,model_used,content_age_days,days_since_last_update,impressions_90d,clicks_90d,pageviews_90d,sessions_90d,users_90d,engaged_sessions_90d,ai_sessions_90d,scroll_events_90d,days_with_impressions,days_with_sessions,impressions_last_30d,clicks_last_30d,sessions_last_30d,impressions_prev_30d,clicks_prev_30d,sessions_prev_30d,ctr,avg_position,engagement_rate,scroll_rate,ai_traffic_pct,trend_pct,age_tier,age_tier_order,freshness_tier,word_count_tier,char_count_tier,impression_tier,position_tier,trend_direction,is_declining_label,is_missing_position,is_missing_keyword_context,is_missing_word_count,log_impressions_90d,log_clicks_90d,log_sessions_90d,engaged_session_ratio,click_to_session_ratio,ml_opportunity_probability,opportunity_score,priority,action,primary_reason,confidence,queue_rank
content_9430301e2692,client_4e07408562,10.0,0.0,LOW,0.0,keyword article,commercial,3172.0,20507.0,,gemini-3-flash-preview,487,25,8122,42,31,31,31,1,0,5,88,26,3043,11,10,2598,18,14,0.52,7.4,3.23,16.13,0.0,17.1,365+,6,0-30,2000-3500,15000-25000,good,page_1,stable,0,0,0,0,9.002454823050954,3.7612001156935615,3.4657359027997265,0.032258064516129,0.7380952380952381,0.3127,47.1,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,20627
content_abfd15f46882,client_4e07408562,140.0,0.78,HIGH,6.21,keyword article,informational,2823.0,18469.0,,gemini-3-flash-preview,545,25,5768,20,119,114,115,3,0,3,88,29,1291,12,12,1479,4,24,0.35,12.0,2.63,2.52,0.0,-12.7,365+,6,0-30,2000-3500,15000-25000,good,striking,stable,0,0,0,0,8.660254034256889,3.044522437723423,4.74493212836325,0.0263157894736842,5.7,0.3039,47.1,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,20628
content_9a12614c5326,client_19581e27de,30.0,0.02,LOW,0.0,keyword article,informational,0.0,0.0,,,463,22,380,1,5,5,5,0,0,0,84,5,134,1,3,140,0,2,0.26,10.2,0.0,0.0,0.0,-4.3,365+,6,0-30,unknown,unknown,moderate,striking,stable,0,0,0,1,5.942799375126701,0.6931471805599453,1.791759469228055,0.0,5.0,0.426,47.1,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,20629
content_19cdc614df78,client_f369cb89fc,0.0,0.0,LOW,0.0,keyword article,informational,2173.0,18016.0,google,gemini-3-flash-preview,126,20,128,2,3,4,4,0,0,1,29,4,2,0,1,1,0,1,1.56,1.7,0.0,33.33,0.0,100.0,91-180,4,0-30,2000-3500,15000-25000,low,top_3,up,0,0,1,0,4.859812404361672,1.0986122886681098,1.6094379124341005,0.0,2.0,0.6677,47.1,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20630
content_76972a8731d8,client_19581e27de,0.0,0.0,LOW,0.0,keyword article,informational,0.0,0.0,,,236,104,1518,5,8,6,6,0,0,0,88,6,438,4,5,393,1,1,0.33,20.1,0.0,0.0,0.0,11.5,181-365,5,91-180,unknown,unknown,moderate,page_3_5,stable,0,0,1,1,7.325807502595773,1.791759469228055,1.9459101490553128,0.0,1.2,0.4193,47.1,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20631
content_d57b737a4b77,client_19581e27de,20.0,0.0,LOW,0.0,keyword article,transactional,0.0,0.0,,,480,22,23900,191,244,200,190,10,0,15,88,65,7068,46,56,8404,80,103,0.8,3.2,5.0,6.15,0.0,-15.9,365+,6,0-30,unknown,unknown,good,page_1,stable,0,0,0,1,10.081675578048475,5.2574953720277815,5.303304908059076,0.05,1.0471204188481675,0.3048,47.1,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,20632
content_adfc509e125d,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,6358.0,41859.0,,gemini-3-flash-preview,223,104,82633,81,897,587,586,16,26,77,88,75,29614,39,196,26105,28,87,0.1,29.7,2.73,8.58,4.43,13.4,181-365,5,91-180,3500+,25000+,excellent,page_3_5,stable,0,0,1,0,11.32217649709189,4.406719247264253,6.376726947898627,0.0272572402044293,7.246913580246914,0.2477,47.1,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,20633
content_848adc98b9ce,client_8527a891e2,10.0,0.29,LOW,1.41,keyword article,informational,1717.0,10453.0,,gpt-4o-mini,238,103,8,0,2,2,2,0,0,0,6,2,2,0,0,0,0,2,0.0,10.1,0.0,0.0,0.0,,181-365,5,91-180,1000-2000,8000-15000,low,striking,new,0,0,0,0,2.19722457733622,0.0,1.0986122886681098,0.0,2.0,0.507,47.1,MEDIUM,MONITOR,Low Search Volume / Thin Data,0.4,20634
content_8e90307c82dc,client_9400f1b21c,1300.0,0.46,MEDIUM,39.11,keyword article,informational,0.0,0.0,,gpt-5-mini,557,20,116,0,1,1,1,1,0,1,43,1,15,0,1,22,0,0,0.0,10.9,100.0,100.0,0.0,-31.8,365+,6,0-30,unknown,unknown,low,striking,down,1,0,0,1,4.762173934797756,0.0,0.6931471805599453,1.0,1.0,0.5619,47.1,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20635
content_0bedb1ad4aca,client_4e07408562,10.0,0.0,LOW,0.0,keyword article,informational,2679.0,16484.0,,gemini-3-flash-preview,327,25,7071,33,52,41,37,4,0,7,88,31,2141,19,23,2081,3,10,0.47,9.5,9.76,13.46,0.0,2.9,181-365,5,0-30,2000-3500,15000-25000,good,page_1,stable,0,0,0,0,8.863898604317479,3.5263605246161616,3.737669618283368,0.0975609756097561,1.2424242424242424,0.3268,47.1,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,20636
content_ff252e67e9f7,client_f369cb89fc,0.0,0.0,LOW,0.0,keyword article,informational,2797.0,21092.0,google,gemini-3-flash-preview,117,20,15,0,1,2,2,0,0,1,11,2,5,0,1,4,0,1,0.0,1.9,0.0,100.0,0.0,25.0,91-180,4,0-30,2000-3500,15000-25000,low,top_3,up,0,0,1,0,2.772588722239781,0.0,1.0986122886681098,0.0,2.0,0.5533,47.1,MEDIUM,MONITOR,Low Search Volume / Thin Data,0.4,20637
content_81fbc53e89d2,client_19581e27de,0.0,0.0,LOW,0.0,keyword article,informational,2870.0,19057.0,google,gemini-3-flash-preview,103,20,12534,101,123,96,94,3,0,6,88,56,4050,14,27,3639,22,35,0.81,4.4,3.13,4.88,0.0,11.3,91-180,4,0-30,2000-3500,15000-25000,good,page_1,stable,0,0,1,0,9.436280010592396,4.624972813284271,4.574710978503383,0.03125,0.9504950495049505,0.3365,47.1,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,20638
content_a2008fe5bbaa,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,transactional,6683.0,44397.0,,gemini-3-flash-preview,229,104,7,0,6,4,4,0,0,0,5,4,2,0,0,2,0,2,0.0,20.0,0.0,0.0,0.0,0.0,181-365,5,91-180,3500+,25000+,low,striking,stable,0,0,1,0,2.079441541679836,0.0,1.6094379124341005,0.0,4.0,0.5105,47.1,MEDIUM,MONITOR,Low Search Volume / Thin Data,0.4,20639
content_12269c796b58,client_4e07408562,10.0,0.0,LOW,0.0,keyword article,commercial,2843.0,17603.0,,gemini-3-flash-preview,504,13,3394,13,23,22,21,0,0,0,88,19,1135,3,10,1067,3,7,0.38,10.5,0.0,0.0,0.0,6.4,365+,6,0-30,2000-3500,15000-25000,good,striking,stable,0,0,0,0,8.130059039992796,2.6390573296152584,3.1354942159291497,0.0,1.6923076923076923,0.34,47.1,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,20640
content_7963470b9d91,client_19581e27de,10.0,0.06,LOW,0.0,keyword article,commercial,0.0,0.0,,,480,22,1764,4,71,69,68,3,0,4,88,16,535,1,56,674,2,11,0.23,15.6,4.35,5.63,0.0,-20.6,365+,6,0-30,unknown,unknown,moderate,striking,down,1,0,0,1,7.475905969367397,1.6094379124341005,4.248495242049359,0.0434782608695652,10.0,0.354,47.1,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,20641
content_6129bdf179ba,client_4e07408562,10.0,0.0,LOW,0.0,keyword article,transactional,0.0,0.0,,gpt-4o-mini,420,104,8212,38,50,46,42,2,0,3,88,32,3182,16,28,2729,11,11,0.46,36.0,4.35,6.0,0.0,16.6,365+,6,91-180,unknown,unknown,good,page_3_5,stable,0,0,0,1,9.013473543740192,3.6635616461296463,3.8501476017100575,0.0434782608695652,1.2105263157894737,0.343,47.1,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,20642
content_f615d968944f,client_4e07408562,20.0,0.0,LOW,0.0,keyword article,informational,2315.0,14064.0,,gemini-3-flash-preview,421,25,6163,32,54,49,44,4,0,7,88,33,585,5,8,3510,21,29,0.52,10.2,8.16,12.96,0.0,-83.3,365+,6,0-30,2000-3500,8000-15000,good,striking,down,1,0,0,0,8.726481196440007,3.49650756146648,3.912023005428146,0.0816326530612244,1.53125,0.3378,47.1,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,20643
content_44e481c8f55b,client_19581e27de,20.0,0.26,LOW,0.43,keyword article,transactional,3040.0,21293.0,google,gemini-3-flash-preview,112,20,312694,2032,2371,1963,1888,15,0,66,88,76,104458,623,666,118137,803,869,0.65,1.4,0.76,2.78,0.0,-11.6,91-180,4,0-30,2000-3500,15000-25000,excellent,top_3,stable,0,0,0,0,12.652983553551543,7.617267813628347,7.582738488914411,0.0076413652572592,0.966043307086614,0.2384,47.1,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,20644
content_c83edb38cc9f,client_3fdba35f04,20.0,0.79,HIGH,5.76,keyword article,commercial,1433.0,9288.0,,gpt-4o-mini,333,41,411,1,50,41,41,2,0,12,78,20,94,1,8,64,0,5,0.24,30.6,4.88,24.0,0.0,46.9,181-365,5,31-90,1000-2000,8000-15000,moderate,page_3_5,up,0,0,0,0,6.021023349349527,0.6931471805599453,3.737669618283368,0.048780487804878,10.0,0.555,47.1,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,20645
content_a2713a5c710c,client_4e07408562,0.0,0.0,LOW,0.0,keyword article,informational,2866.0,18118.0,,gemini-3-flash-preview,504,25,17733,43,52,46,42,4,0,5,88,32,4531,15,12,4107,10,13,0.24,7.1,8.7,9.62,0.0,10.3,365+,6,0-30,2000-3500,15000-25000,good,page_1,stable,0,0,1,0,9.783238979939952,3.784189633918261,3.8501476017100575,0.0869565217391304,1.069767441860465,0.2437,47.1,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,20646
content_71daf006664c,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3784.0,23575.0,google,gemini-3-flash-preview,98,20,1809,11,112,94,94,0,0,6,88,28,576,2,7,647,3,9,0.61,29.4,0.0,5.36,0.0,-11.0,91-180,4,0-30,3500+,15000-25000,moderate,page_3_5,stable,0,0,1,0,7.501082124259871,2.4849066497880004,4.553876891600541,0.0,8.545454545454545,0.4868,47.1,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,20647
content_431767705982,client_19581e27de,70.0,0.1,LOW,2.81,keyword article,informational,0.0,0.0,,,389,22,299,2,5,5,5,0,0,1,81,4,127,1,4,81,0,1,0.67,18.7,0.0,20.0,0.0,56.8,365+,6,0-30,unknown,unknown,low,striking,up,0,0,0,1,5.703782474656201,1.0986122886681098,1.791759469228055,0.0,2.5,0.5007,47.1,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20648
content_d41fcbf17a8a,client_4e07408562,0.0,0.0,LOW,0.0,keyword article,informational,2494.0,16333.0,,gemini-3-flash-preview,487,25,6699,21,55,51,48,6,0,10,88,37,2214,8,14,2074,2,13,0.31,7.3,11.76,18.18,0.0,6.8,365+,6,0-30,2000-3500,15000-25000,good,page_1,stable,0,0,1,0,8.809862805379057,3.091042453358316,3.951243718581428,0.1176470588235294,2.4285714285714284,0.3092,47.1,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,20649
content_e67a0f94cf3a,client_19581e27de,70.0,0.35,MEDIUM,0.15,keyword article,informational,0.0,0.0,,,466,22,86,0,12,12,11,0,0,0,48,8,26,0,7,31,0,5,0.0,13.8,0.0,0.0,0.0,-16.1,365+,6,0-30,unknown,unknown,low,striking,stable,0,0,0,1,4.465908118654584,0.0,2.5649493574615367,0.0,10.0,0.4642,47.1,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20650
content_283fb243c9b8,client_4e07408562,10.0,1.0,HIGH,0.0,keyword article,transactional,0.0,0.0,,gpt-4o-mini,445,20,173,1,3,2,2,0,0,0,28,2,91,1,2,55,0,0,0.58,11.7,0.0,0.0,0.0,65.5,365+,6,0-30,unknown,unknown,low,striking,up,0,0,0,1,5.159055299214529,0.6931471805599453,1.0986122886681098,0.0,2.0,0.5139,47.0,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20651
content_1fc08ac27f1a,client_4e07408562,10.0,0.0,LOW,0.0,keyword article,transactional,2657.0,16613.0,,gemini-3-flash-preview,326,13,2771,16,22,20,20,2,0,3,88,15,522,4,10,812,3,1,0.58,21.2,10.0,13.64,0.0,-35.7,181-365,5,0-30,2000-3500,15000-25000,moderate,page_3_5,down,1,0,0,0,7.927324360309794,2.833213344056216,3.044522437723423,0.1,1.25,0.4911,47.0,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20652
content_faa3719c835d,client_4e07408562,40.0,0.0,LOW,0.0,keyword article,informational,0.0,0.0,,gpt-4o-mini,487,104,2778,25,46,43,36,1,0,2,88,30,809,9,17,1000,7,13,0.9,5.8,2.33,4.35,0.0,-19.1,365+,6,91-180,unknown,unknown,moderate,page_1,stable,0,0,0,1,7.929846429742503,3.258096538021482,3.784189633918261,0.0232558139534883,1.72,0.3471,47.0,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,20653
content_6a1a7601fac9,client_19581e27de,10.0,0.61,MEDIUM,0.04,keyword article,informational,0.0,0.0,,,466,22,530,2,26,22,21,0,0,0,85,14,127,0,10,265,2,10,0.38,13.2,0.0,0.0,0.0,-52.1,365+,6,0-30,unknown,unknown,moderate,striking,down,1,0,0,1,6.274762021241939,1.0986122886681098,3.1354942159291497,0.0,10.0,0.4243,47.0,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,20654
content_0156680e0d7a,client_a88a7902cb,70.0,0.08,LOW,0.0,keyword article,informational,2901.0,19716.0,,gemini-2.5-flash,148,28,53,1,2,2,2,0,0,1,29,2,24,0,1,9,1,1,1.89,35.9,0.0,50.0,0.0,166.7,91-180,4,0-30,2000-3500,15000-25000,low,page_3_5,up,0,0,0,0,3.9889840465642745,0.6931471805599453,1.0986122886681098,0.0,2.0,0.6576,47.0,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20655
content_70d0c93f75ab,client_4e07408562,320.0,0.07,LOW,0.71,keyword article,informational,2970.0,18858.0,,gemini-3-flash-preview,545,13,17276,108,128,108,101,10,0,17,88,62,4050,24,29,5254,29,35,0.63,6.2,9.26,13.28,0.0,-22.9,365+,6,0-30,2000-3500,15000-25000,good,page_1,down,1,0,0,0,9.757131416174785,4.691347882229144,4.691347882229144,0.0925925925925925,1.0,0.3125,47.0,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,20656
content_cc933b851ec2,client_19581e27de,10.0,0.01,LOW,0.0,keyword article,commercial,0.0,0.0,,,236,104,270,0,17,17,13,3,0,4,71,13,77,0,7,96,0,4,0.0,23.7,17.65,23.53,0.0,-19.8,181-365,5,91-180,unknown,unknown,low,page_3_5,stable,0,0,0,1,5.602118820879701,0.0,2.8903717578961645,0.1764705882352941,10.0,0.5458,47.0,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20657
content_0235e0daa068,client_4e07408562,30.0,0.0,LOW,0.0,keyword article,informational,2621.0,16807.0,,gemini-3-flash-preview,327,25,5101,8,11,9,9,1,0,1,88,9,1343,2,4,1858,2,2,0.16,23.1,11.11,9.09,0.0,-27.7,181-365,5,0-30,2000-3500,15000-25000,good,page_3_5,down,1,0,0,0,8.537387898701757,2.19722457733622,2.302585092994046,0.1111111111111111,1.125,0.452,47.0,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20658
content_41480cbe54b2,client_4e07408562,20.0,0.0,LOW,0.0,keyword article,transactional,2376.0,14516.0,,gemini-3-flash-preview,347,14,2047,10,8,8,8,0,0,0,88,8,541,5,4,739,2,2,0.49,17.3,0.0,0.0,0.0,-26.8,181-365,5,0-30,2000-3500,8000-15000,moderate,striking,down,1,0,0,0,7.6246189861593985,2.3978952727983707,2.19722457733622,0.0,0.8,0.3799,47.0,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,20659
content_bbe814c133ff,client_4e07408562,0.0,0.0,LOW,0.0,keyword article,informational,2496.0,16621.0,,gemini-3-flash-preview,504,13,1977,8,16,12,12,1,0,3,88,7,580,3,10,656,2,1,0.4,19.7,8.33,18.75,0.0,-11.6,365+,6,0-30,2000-3500,15000-25000,moderate,striking,stable,0,0,1,0,7.589841512182657,2.19722457733622,2.5649493574615367,0.0833333333333333,1.5,0.3884,47.0,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,20660
content_0a2f8b4bb6e6,client_19581e27de,260.0,0.06,LOW,0.2,keyword article,commercial,0.0,0.0,,,441,22,1698,8,10,9,9,1,0,1,88,8,165,0,1,359,1,5,0.47,8.1,11.11,10.0,0.0,-54.0,365+,6,0-30,unknown,unknown,moderate,page_1,down,1,0,0,1,7.4377951216719325,2.19722457733622,2.302585092994046,0.1111111111111111,1.125,0.4032,47.0,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,20661
content_20da4b21163d,client_f74efabef1,0.0,0.0,LOW,0.0,keyword article,informational,2961.0,21008.0,google,gemini-2.5-flash,134,20,85,0,3,3,3,1,0,1,27,3,1,0,1,54,0,1,0.0,51.0,33.33,33.33,0.0,-98.1,91-180,4,0-30,2000-3500,15000-25000,low,deep,down,1,0,1,0,4.454347296253507,0.0,1.3862943611198906,0.3333333333333333,3.0,0.7166,47.0,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20662
content_ff10702c28ef,client_b4944c6ff0,10.0,0.0,LOW,0.0,keyword article,informational,2702.0,19416.0,google,gemini-3-flash-preview,95,20,675,4,3,3,3,0,0,0,63,3,230,2,1,60,2,2,0.59,6.1,0.0,0.0,0.0,283.3,91-180,4,0-30,2000-3500,15000-25000,moderate,page_1,up,0,0,0,0,6.516193076042964,1.6094379124341005,1.3862943611198906,0.0,0.75,0.4457,47.0,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,20663
content_82fa889930b9,client_19581e27de,90.0,0.51,MEDIUM,2.34,keyword article,informational,0.0,0.0,,,482,20,17,0,8,8,7,0,0,0,13,6,4,0,4,13,0,2,0.0,13.6,0.0,0.0,0.0,-69.2,365+,6,0-30,unknown,unknown,low,striking,down,1,0,0,1,2.8903717578961645,0.0,2.19722457733622,0.0,8.0,0.5435,47.0,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20664
content_b52e01ba950b,client_8527a891e2,0.0,0.0,LOW,0.0,keyword article,informational,3796.0,22280.0,,gpt-4o-mini,276,20,39,0,1,1,1,0,0,0,14,1,6,0,0,10,0,1,0.0,13.0,0.0,0.0,0.0,-40.0,181-365,5,0-30,3500+,15000-25000,low,striking,down,1,0,1,0,3.688879454113936,0.0,0.6931471805599453,0.0,1.0,0.5041,47.0,MEDIUM,MONITOR,Low Search Volume / Thin Data,0.4,20665
content_4a999df5819c,client_19581e27de,110.0,0.47,MEDIUM,1.82,keyword article,informational,0.0,0.0,,,466,22,15,0,1,1,1,0,0,0,13,1,7,0,1,3,0,0,0.0,15.8,0.0,0.0,0.0,133.3,365+,6,0-30,unknown,unknown,low,striking,up,0,0,0,1,2.772588722239781,0.0,0.6931471805599453,0.0,1.0,0.5482,47.0,MEDIUM,MONITOR,Low Search Volume / Thin Data,0.4,20666
content_e6f51f6f49fe,client_19581e27de,40.0,0.81,HIGH,8.24,keyword article,transactional,0.0,0.0,,,389,22,176,1,6,6,6,0,0,1,62,5,30,0,4,71,1,1,0.57,15.6,0.0,16.67,0.0,-57.7,365+,6,0-30,unknown,unknown,low,striking,down,1,0,0,1,5.176149732573829,0.6931471805599453,1.9459101490553128,0.0,6.0,0.5099,47.0,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20667
content_680f612e343a,client_4e07408562,10.0,0.0,LOW,0.0,keyword article,informational,0.0,0.0,,gpt-4o-mini,445,104,5292,4,3,2,2,0,0,0,88,2,1901,2,2,2156,0,0,0.08,32.9,0.0,0.0,0.0,-11.8,365+,6,91-180,unknown,unknown,good,page_3_5,stable,0,0,0,1,8.574140471857987,1.6094379124341005,1.0986122886681098,0.0,0.5,0.3546,47.0,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20668
content_0113457f750c,client_19581e27de,140.0,0.94,HIGH,0.93,keyword article,informational,0.0,0.0,,,421,22,880,0,9,9,9,0,0,0,87,6,92,0,3,434,0,5,0.0,23.1,0.0,0.0,0.0,-78.8,365+,6,0-30,unknown,unknown,moderate,page_3_5,down,1,0,0,1,6.78105762593618,0.0,2.302585092994046,0.0,9.0,0.5211,47.0,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20669
content_74d516239032,client_624b60c58c,10.0,0.49,MEDIUM,0.25,keyword article,transactional,1839.0,11190.0,,gpt-5-mini,350,20,35,0,1,1,1,0,0,1,19,1,25,0,1,10,0,0,0.0,13.1,0.0,100.0,0.0,150.0,181-365,5,0-30,1000-2000,8000-15000,low,striking,up,0,0,0,0,3.58351893845611,0.0,0.6931471805599453,0.0,1.0,0.5095,47.0,MEDIUM,MONITOR,Low Search Volume / Thin Data,0.4,20670
content_77d0398d8772,client_b4944c6ff0,10.0,1.0,HIGH,3.25,keyword article,commercial,2930.0,21266.0,google,gemini-3-flash-preview,112,8,410,3,2,2,2,0,0,0,62,2,35,0,0,154,2,1,0.73,5.9,0.0,0.0,0.0,-77.3,91-180,4,0-30,2000-3500,15000-25000,moderate,page_1,down,1,0,0,0,6.018593214496234,1.3862943611198906,1.0986122886681098,0.0,0.6666666666666666,0.5025,47.0,MEDIUM,MONITOR,Striking Zone Position Opportunity,0.78,20671
content_365f191de6d2,client_4e07408562,50.0,0.0,LOW,0.0,keyword article,informational,2912.0,18329.0,,gemini-3-flash-preview,545,25,14707,24,23,21,21,2,0,4,88,18,4348,13,13,4952,2,5,0.16,11.7,9.52,17.39,0.0,-12.2,365+,6,0-30,2000-3500,15000-25000,good,striking,stable,0,0,0,0,9.596146842421163,3.218875824868201,3.091042453358316,0.0952380952380952,0.875,0.2396,47.0,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,20672
content_983adc986531,client_4e07408562,10.0,0.0,LOW,0.0,keyword article,informational,0.0,0.0,,gpt-4o-mini,421,104,3529,2,6,5,4,1,0,1,88,4,1252,2,5,956,0,0,0.06,31.3,20.0,16.67,0.0,31.0,365+,6,91-180,unknown,unknown,good,page_3_5,up,0,0,0,1,8.169053149927343,1.0986122886681098,1.791759469228055,0.2,2.5,0.4182,47.0,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20673
content_fac7dee358f9,client_02d20bbd7e,10.0,0.0,LOW,0.0,keyword article,commercial,1356.0,8200.0,,unknown,332,104,8,0,1,1,1,0,0,0,7,1,2,0,0,3,0,1,0.0,8.1,0.0,0.0,0.0,-33.3,181-365,5,91-180,1000-2000,8000-15000,low,page_1,down,1,0,0,0,2.19722457733622,0.0,0.6931471805599453,0.0,1.0,0.5026,47.0,MEDIUM,MONITOR,Low Search Volume / Thin Data,0.4,20674
content_3aa4e5ba635c,client_19581e27de,140.0,0.05,LOW,0.04,keyword article,commercial,3071.0,20141.0,google,gemini-3-flash-preview,119,20,62612,415,553,470,448,18,0,41,88,76,29777,137,198,19415,134,173,0.66,2.2,3.83,7.41,0.0,53.4,91-180,4,0-30,2000-3500,15000-25000,excellent,top_3,up,0,0,0,0,11.04472820325986,6.030685260261263,6.154858094016418,0.0382978723404255,1.1325301204819278,0.2444,47.0,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,20675
content_f94c2a0e9706,client_f369cb89fc,10.0,0.0,LOW,0.0,keyword article,informational,2551.0,17802.0,google,gemini-3-flash-preview,106,8,2275,3,5,5,5,1,0,1,88,5,888,0,2,598,0,1,0.13,47.0,20.0,20.0,0.0,48.5,91-180,4,0-30,2000-3500,15000-25000,moderate,page_3_5,up,0,0,0,0,7.730174795246222,1.3862943611198906,1.791759469228055,0.2,1.6666666666666667,0.5292,47.0,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20676
content_9b92b18ce75f,client_6208ef0f77,40.0,0.69,HIGH,6.47,keyword article,transactional,5050.0,33749.0,,gemini-3-flash-preview,236,104,5506,15,278,173,173,1,0,9,88,37,1715,6,86,1582,5,26,0.27,35.8,0.58,3.24,0.0,8.4,181-365,5,91-180,3500+,25000+,good,page_3_5,stable,0,0,0,0,8.613775289262481,2.772588722239781,5.159055299214529,0.0057803468208092,10.0,0.3527,47.0,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,20677
content_948c4f5968a1,client_3fdba35f04,320.0,1.0,HIGH,3.18,keyword article,informational,1388.0,8726.0,,gpt-4o-mini,333,41,677,1,2,2,2,0,0,0,77,2,203,1,1,67,0,1,0.15,28.2,0.0,0.0,0.0,203.0,181-365,5,31-90,1000-2000,8000-15000,moderate,page_3_5,up,0,0,0,0,6.519147287940395,0.6931471805599453,1.0986122886681098,0.0,2.0,0.5171,47.0,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20678
content_da6fd770bfa0,client_e629fa6598,10.0,0.14,LOW,0.0,keyword article,commercial,0.0,0.0,,unknown,502,22,23,0,3,3,3,0,0,0,12,3,0,0,1,0,0,2,0.0,7.8,0.0,0.0,0.0,,365+,6,0-30,unknown,unknown,low,page_1,flat,0,0,0,1,3.1780538303479458,0.0,1.3862943611198906,0.0,3.0,0.5283,47.0,MEDIUM,MONITOR,Low Search Volume / Thin Data,0.4,20679
content_dfc4b8a281af,client_19581e27de,110.0,0.3,LOW,0.2,keyword article,commercial,0.0,0.0,,,362,104,927,0,12,12,12,0,0,0,87,7,211,0,10,321,0,2,0.0,20.6,0.0,0.0,0.0,-34.3,181-365,5,91-180,unknown,unknown,moderate,page_3_5,down,1,0,0,1,6.833031732786201,0.0,2.5649493574615367,0.0,10.0,0.4428,47.0,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20680
content_bfaae780ea05,client_8527a891e2,0.0,0.0,LOW,0.0,keyword article,informational,1575.0,9881.0,,gpt-4o-mini,173,98,21,0,2,2,2,0,0,0,16,2,4,0,0,10,0,2,0.0,52.3,0.0,0.0,0.0,-60.0,91-180,4,91-180,1000-2000,8000-15000,low,deep,down,1,0,1,0,3.091042453358316,0.0,1.0986122886681098,0.0,2.0,0.6402,47.0,MEDIUM,MONITOR,Low Search Volume / Thin Data,0.4,20681
content_b0547c48f8ee,client_4e07408562,20.0,0.0,LOW,0.0,keyword article,transactional,3021.0,19700.0,,gemini-3-flash-preview,326,14,1870,8,10,10,10,0,0,0,88,9,198,3,5,642,4,4,0.43,20.4,0.0,0.0,0.0,-69.2,181-365,5,0-30,2000-3500,15000-25000,moderate,page_3_5,down,1,0,0,0,7.534228326274089,2.19722457733622,2.3978952727983707,0.0,1.25,0.4898,47.0,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,20682
